# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
es,caer bien,,,caer bien,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to please, be nice, make a good impression",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_bien,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer chuzos de punta,,,caer chuzos de punta,cultural_reference,Wiktionary,Wiktionary contributors,,,,to bucket down,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_chuzos_de_punta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer como chinches,,,caer como chinches,cultural_reference,Wiktionary,Wiktionary contributors,,,,to drop like flies,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_como_chinches,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer como moscas,,,caer como moscas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to drop like flies,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_como_moscas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer cuatro gotas,,,caer cuatro gotas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to drizzle,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_cuatro_gotas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer de bruces,,,caer de bruces,cultural_reference,Wiktionary,Wiktionary contributors,,,,to fall flat on one's face,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_de_bruces,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer de pie,,,caer de pie,cultural_reference,Wiktionary,Wiktionary contributors,,,,to land on one's feet,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_de_pie,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer el veinte,,,caer el veinte,cultural_reference,Wiktionary,Wiktionary contributors,,,,to dawn on (someone).,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_el_veinte,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer en desgracia,,,caer en desgracia,cultural_reference,Wiktionary,Wiktionary contributors,,,,to fall from grace,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_en_desgracia,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer en el chiste,,,caer en el chiste,cultural_reference,Wiktionary,Wiktionary contributors,,,,to play along (with a joke),,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_en_el_chiste,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer en gracia,,,caer en gracia,cultural_reference,Wiktionary,Wiktionary contributors,,,,to take an instant liking (to someone); to hit it off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_en_gracia,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer en gusto,,,caer en gusto,cultural_reference,Wiktionary,Wiktionary contributors,,,,to take an instant liking to; to hit it off,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_en_gusto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer en la cuenta,,,caer en la cuenta,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to get it, to have the penny drop",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_en_la_cuenta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caer mal,,,caer mal,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to be disagreeable, make a bad (or not so good) impression",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caer_mal,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caerle,,,caerle,cultural_reference,Wiktionary,Wiktionary contributors,,,,to come here,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caerle,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caerle una buena,,,caerle una buena,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be in for it; to be in serious trouble,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caerle_una_buena,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caerse de culo,,,caerse de culo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be flabbergasted,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caerse_de_culo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caerse de un guindo,,,caerse de un guindo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be born yesterday,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caerse_de_un_guindo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caerse del nido,,,caerse del nido,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be born yesterday,,,,B1,common,0.70,https://en.wiktionary.org/wiki/caerse_del_nido,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caérsele el alma a los pies,,,caérsele el alma a los pies,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be crestfallen,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%A9rsele_el_alma_a_los_pies,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caérsele la casa encima,,,caérsele la casa encima,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be overwhelmed or oppressed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%A9rsele_la_casa_encima,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caérsele la venda de los ojos,,,caérsele la venda de los ojos,cultural_reference,Wiktionary,Wiktionary contributors,,,,scales fall from someone's eyes,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%A9rsele_la_venda_de_los_ojos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caérsele los anillos,,,caérsele los anillos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have qualms,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%A9rsele_los_anillos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caérsele los palos del sombrajo,,,caérsele los palos del sombrajo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be crestfallen,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%A9rsele_los_palos_del_sombrajo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagando cerillas,,,cagando cerillas,cultural_reference,Wiktionary,Wiktionary contributors,,,,fucking fast,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagando_cerillas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagando hostias,,,cagando hostias,cultural_reference,Wiktionary,Wiktionary contributors,,,,extremely fast,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagando_hostias,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagando leches,,,cagando leches,cultural_reference,Wiktionary,Wiktionary contributors,,,,fucking fast,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagando_leches,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagar a pedos,,,cagar a pedos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to tick off; to give somebody what-for,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagar_a_pedos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagar dinero,,,cagar dinero,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have money to burn; to be rolling in it; to be filthy rich,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagar_dinero,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagar el palo,,,cagar el palo,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to pester; to bother, to piss off.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagar_el_palo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cagarla,,,cagarla,cultural_reference,Wiktionary,Wiktionary contributors,,,,to screw up; mess up (a plan),,,,B1,common,0.70,https://en.wiktionary.org/wiki/cagarla,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caído del cielo,,,caído del cielo,cultural_reference,Wiktionary,Wiktionary contributors,,,,out of thin air,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ca%C3%ADdo_del_cielo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caja boba,,,caja boba,cultural_reference,Wiktionary,Wiktionary contributors,,,,"idiot box,  boob tube",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caja_boba,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caja idiota,,,caja idiota,cultural_reference,Wiktionary,Wiktionary contributors,,,,"idiot box,  boob tube",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caja_idiota,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,caja tonta,,,caja tonta,cultural_reference,Wiktionary,Wiktionary contributors,,,,"idiot box,  boob tube",,,,B1,common,0.70,https://en.wiktionary.org/wiki/caja_tonta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,calado hasta los huesos,,,calado hasta los huesos,cultural_reference,Wiktionary,Wiktionary contributors,,,,soaked to the bone; absolutely drenched,,,,B1,common,0.70,https://en.wiktionary.org/wiki/calado_hasta_los_huesos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,calentar motores,,,calentar motores,cultural_reference,Wiktionary,Wiktionary contributors,,,,to get warmed up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/calentar_motores,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,calentarse la cabeza,,,calentarse la cabeza,cultural_reference,Wiktionary,Wiktionary contributors,,,,to overthink,,,,B1,common,0.70,https://en.wiktionary.org/wiki/calentarse_la_cabeza,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,callar la boca,,,callar la boca,cultural_reference,Wiktionary,Wiktionary contributors,,,,to shut one's mouth; to shut up,,,,B1,common,0.70,https://en.wiktionary.org/wiki/callar_la_boca,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,callarse la boca,,,callarse la boca,cultural_reference,Wiktionary,Wiktionary contributors,,,,to shut one's mouth,,,,B1,common,0.70,https://en.wiktionary.org/wiki/callarse_la_boca,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,callejón sin salida,,,callejón sin salida,cultural_reference,Wiktionary,Wiktionary contributors,,,,"dead end, road to nowhere",,,,B1,common,0.70,https://en.wiktionary.org/wiki/callej%C3%B3n_sin_salida,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,callo malayo,,,callo malayo,cultural_reference,Wiktionary,Wiktionary contributors,,,,"an uggo, an ugly person",,,,B1,common,0.70,https://en.wiktionary.org/wiki/callo_malayo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar de aires,,,cambiar de aires,cultural_reference,Wiktionary,Wiktionary contributors,,,,to have a change of scenery,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_de_aires,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar de idea,,,cambiar de idea,cultural_reference,Wiktionary,Wiktionary contributors,,,,to change one's mind,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_de_idea,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar de manos,,,cambiar de manos,cultural_reference,Wiktionary,Wiktionary contributors,,,,to change hands; to be bought or sold or to change ownership,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_de_manos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar de opinión,,,cambiar de opinión,cultural_reference,Wiktionary,Wiktionary contributors,,,,to change one’s mind,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_de_opini%C3%B3n,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar de tercio,,,cambiar de tercio,cultural_reference,Wiktionary,Wiktionary contributors,,,,to change topic,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_de_tercio,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar el agua a las aceitunas,,,cambiar el agua a las aceitunas,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to take a leak, spend a penny",,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_el_agua_a_las_aceitunas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cambiar el agua al canario,,,cambiar el agua al canario,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to take a leak, spend a penny",,,,B1,common,0.70,https://en.wiktionary.org/wiki/cambiar_el_agua_al_canario,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,camino de rosas,,,camino de rosas,cultural_reference,Wiktionary,Wiktionary contributors,,,,bed of roses,,,,B1,common,0.70,https://en.wiktionary.org/wiki/camino_de_rosas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,camisa negra,,,camisa negra,cultural_reference,Wiktionary,Wiktionary contributors,,,,blackshirt,,,,B1,common,0.70,https://en.wiktionary.org/wiki/camisa_negra,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,campaneárselas,,,campaneárselas,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to cope, get by, get along",,,,B1,common,0.70,https://en.wiktionary.org/wiki/campane%C3%A1rselas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,campar a sus anchas,,,campar a sus anchas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to roam free,,,,B1,common,0.70,https://en.wiktionary.org/wiki/campar_a_sus_anchas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,campo de minas,,,campo de minas,cultural_reference,Wiktionary,Wiktionary contributors,,,,minefield,,,,B1,common,0.70,https://en.wiktionary.org/wiki/campo_de_minas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,campo de nabos,,,campo de nabos,cultural_reference,Wiktionary,Wiktionary contributors,,,,turnip field,,,,B1,common,0.70,https://en.wiktionary.org/wiki/campo_de_nabos,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,canino,,,canino,cultural_reference,Wiktionary,Wiktionary contributors,,,,canine,,,,B1,common,0.70,https://en.wiktionary.org/wiki/canino,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cantar de plano,,,cantar de plano,cultural_reference,Wiktionary,Wiktionary contributors,,,,to spill the beans,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cantar_de_plano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cantar el gallo,,,cantar el gallo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to run out; to reach the deadline,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cantar_el_gallo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cantar las cuarenta,,,cantar las cuarenta,cultural_reference,Wiktionary,Wiktionary contributors,,,,to read the riot act; tick off; scold; reprimand,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cantar_las_cuarenta,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cantarse el playball,,,cantarse el playball,cultural_reference,Wiktionary,Wiktionary contributors,,,,to start; get started; to play ball,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cantarse_el_playball,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,canto de sirena,,,canto de sirena,cultural_reference,Wiktionary,Wiktionary contributors,,,,siren song,,,,B1,common,0.70,https://en.wiktionary.org/wiki/canto_de_sirena,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,canto de un duro,,,canto de un duro,cultural_reference,Wiktionary,Wiktionary contributors,,,,tiny weeny bit,,,,B1,common,0.70,https://en.wiktionary.org/wiki/canto_de_un_duro,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,canto del cisne,,,canto del cisne,cultural_reference,Wiktionary,Wiktionary contributors,,,,swan song,,,,B1,common,0.70,https://en.wiktionary.org/wiki/canto_del_cisne,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,capear el temporal,,,capear el temporal,cultural_reference,Wiktionary,Wiktionary contributors,,,,to weather the storm,,,,B1,common,0.70,https://en.wiktionary.org/wiki/capear_el_temporal,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cara de póquer,,,cara de póquer,cultural_reference,Wiktionary,Wiktionary contributors,,,,poker face,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cara_de_p%C3%B3quer,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cara larga,,,cara larga,cultural_reference,Wiktionary,Wiktionary contributors,,,,long face,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cara_larga,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cara o cruz,,,cara o cruz,cultural_reference,Wiktionary,Wiktionary contributors,,,,heads or tails,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cara_o_cruz,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cargar el muerto,,,cargar el muerto,cultural_reference,Wiktionary,Wiktionary contributors,,,,to pin the blame (on someone),,,,B1,common,0.70,https://en.wiktionary.org/wiki/cargar_el_muerto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cargar la mano,,,cargar la mano,cultural_reference,Wiktionary,Wiktionary contributors,,,,to overdo something; get carried away; go too far,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cargar_la_mano,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cargar las tintas,,,cargar las tintas,cultural_reference,Wiktionary,Wiktionary contributors,,,,to blow out of proportion; to exaggerate,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cargar_las_tintas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cargársela,,,cargársela,cultural_reference,Wiktionary,Wiktionary contributors,,,,to get into trouble; to be up shit creek,,,,B1,common,0.70,https://en.wiktionary.org/wiki/carg%C3%A1rsela,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,carne y sangre,,,carne y sangre,cultural_reference,Wiktionary,Wiktionary contributors,,,,flesh and blood,,,,B1,common,0.70,https://en.wiktionary.org/wiki/carne_y_sangre,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,carros y carretas,,,carros y carretas,cultural_reference,Wiktionary,Wiktionary contributors,,,,bumps in the road,,,,B1,common,0.70,https://en.wiktionary.org/wiki/carros_y_carretas,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,carta segura,,,carta segura,cultural_reference,Wiktionary,Wiktionary contributors,,,,dead cert; shoo-in,,,,B1,common,0.70,https://en.wiktionary.org/wiki/carta_segura,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,casa de tía,,,casa de tía,cultural_reference,Wiktionary,Wiktionary contributors,,,,slammer; clink; nick,,,,B1,common,0.70,https://en.wiktionary.org/wiki/casa_de_t%C3%ADa,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,casarse de penalti,,,casarse de penalti,cultural_reference,Wiktionary,Wiktionary contributors,,,,have a shotgun wedding,,,,B1,common,0.70,https://en.wiktionary.org/wiki/casarse_de_penalti,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cáscara de nuez,,,cáscara de nuez,cultural_reference,Wiktionary,Wiktionary contributors,,,,nutshell,,,,B1,common,0.70,https://en.wiktionary.org/wiki/c%C3%A1scara_de_nuez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cascarón de nuez,,,cascarón de nuez,cultural_reference,Wiktionary,Wiktionary contributors,,,,nutshell,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cascar%C3%B3n_de_nuez,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cascársela,,,cascársela,cultural_reference,Wiktionary,Wiktionary contributors,,,,to jerk off; wank,,,,B1,common,0.70,https://en.wiktionary.org/wiki/casc%C3%A1rsela,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,casi casi,,,casi casi,cultural_reference,Wiktionary,Wiktionary contributors,,,,"very close, almost",,,,B1,common,0.70,https://en.wiktionary.org/wiki/casi_casi,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cavar su propia tumba,,,cavar su propia tumba,cultural_reference,Wiktionary,Wiktionary contributors,,,,to dig one's own grave,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cavar_su_propia_tumba,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cazar al vuelo,,,cazar al vuelo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to snap up (take quickly),,,,B1,common,0.70,https://en.wiktionary.org/wiki/cazar_al_vuelo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cazar en el zoológico,,,cazar en el zoológico,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cazar_en_el_zool%C3%B3gico,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cazarlas al vuelo,,,cazarlas al vuelo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to be quick on the uptake,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cazarlas_al_vuelo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,ce por be,,,ce por be,cultural_reference,Wiktionary,Wiktionary contributors,,,,in great detail; thoroughly,,,,B1,common,0.70,https://en.wiktionary.org/wiki/ce_por_be,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cerebro de mosquito,,,cerebro de mosquito,cultural_reference,Wiktionary,Wiktionary contributors,,,,a peabrain,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cerebro_de_mosquito,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cero a la izquierda,,,cero a la izquierda,cultural_reference,Wiktionary,Wiktionary contributors,,,,a person of little or no consequence; a nobody; a nonentity,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cero_a_la_izquierda,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cerrar el círculo,,,cerrar el círculo,cultural_reference,Wiktionary,Wiktionary contributors,,,,to come full circle,,,,B1,common,0.70,https://en.wiktionary.org/wiki/cerrar_el_c%C3%ADrculo,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
es,cerrar el orto,,,cerrar el orto,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to shut up, to be quiet, to silence",,,,B1,common,0.70,https://en.wiktionary.org/wiki/cerrar_el_orto,CC-BY-SA-4.0,,es_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
