# Source: Wiktionary (https://www.wiktionary.org), licensed CC-BY-SA 4.0. Attribution and share-alike terms apply to any redistribution of this content — see https://creativecommons.org/licenses/by-sa/4.0/. Auto-imported; review before promotion.
language,surface_pattern,surface_patterns,variants,canonical_reference,reference_type,source_work,source_author,source_location,source_quote,source_note,short_explanation,explanation_key,source_work_key,source_author_key,learner_level,register,confidence,source_url,source_license,rights_basis,source_dataset,notes
ar,عاد أدراجه,,,عاد أدراجه,cultural_reference,Wiktionary,Wiktionary contributors,,,,to go back whence one came from,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%A7%D8%AF_%D8%A3%D8%AF%D8%B1%D8%A7%D8%AC%D9%87,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عاد بخفي حنين,,,عاد بخفي حنين,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%A7%D8%AF_%D8%A8%D8%AE%D9%81%D9%8A_%D8%AD%D9%86%D9%8A%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عاش بوجهين,,,عاش بوجهين,cultural_reference,Wiktionary,Wiktionary contributors,,,,to live a double life,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%A7%D8%B4_%D8%A8%D9%88%D8%AC%D9%87%D9%8A%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عرس ديمقراطي,,,عرس ديمقراطي,cultural_reference,Wiktionary,Wiktionary contributors,,,,election,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%B1%D8%B3_%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عض,,,عض,cultural_reference,Wiktionary,Wiktionary contributors,,,,to bite,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%B6,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,على خير ما يرام,,,على خير ما يرام,cultural_reference,Wiktionary,Wiktionary contributors,,,,it couldn't be better,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D9%84%D9%89_%D8%AE%D9%8A%D8%B1_%D9%85%D8%A7_%D9%8A%D8%B1%D8%A7%D9%85,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,على مرأى ومسمع,,,على مرأى ومسمع,cultural_reference,Wiktionary,Wiktionary contributors,,,,in full view of,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D9%84%D9%89_%D9%85%D8%B1%D8%A3%D9%89_%D9%88%D9%85%D8%B3%D9%85%D8%B9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,فلان وفلان,,,فلان وفلان,cultural_reference,Wiktionary,Wiktionary contributors,,,,two persons of unknown or unmentioned names; so-and-so and so-and-so; somebody and somebody,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%81%D9%84%D8%A7%D9%86_%D9%88%D9%81%D9%84%D8%A7%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,قتل مقبلا غير مدبر,,,قتل مقبلا غير مدبر,cultural_reference,Wiktionary,Wiktionary contributors,,,,to get killed chest open without turning your back (i.e. to enemy),,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%82%D8%AA%D9%84_%D9%85%D9%82%D8%A8%D9%84%D8%A7_%D8%BA%D9%8A%D8%B1_%D9%85%D8%AF%D8%A8%D8%B1,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,قضى نحبه,,,قضى نحبه,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to die, to pass away, to decease",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%82%D8%B6%D9%89_%D9%86%D8%AD%D8%A8%D9%87,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,قيد شعرة,,,قيد شعرة,cultural_reference,Wiktionary,Wiktionary contributors,,,,"in the slightest, not at all, whatsoever, barely, not an inch",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%82%D9%8A%D8%AF_%D8%B4%D8%B9%D8%B1%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,كذلك,,,كذلك,cultural_reference,Wiktionary,Wiktionary contributors,,,,likewise,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%83%D8%B0%D9%84%D9%83,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,كشف النقاب,,,كشف النقاب,cultural_reference,Wiktionary,Wiktionary contributors,,,,to disclose,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%83%D8%B4%D9%81_%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%A8,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,كل من هب ودب,,,كل من هب ودب,cultural_reference,Wiktionary,Wiktionary contributors,,,,", Tom, Dick and Harry, everybody, everyone, anybody, anyone, any random person",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%83%D9%84_%D9%85%D9%86_%D9%87%D8%A8_%D9%88%D8%AF%D8%A8,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,كلمة حق يراد بها باطل,,,كلمة حق يراد بها باطل,cultural_reference,Wiktionary,Wiktionary contributors,,,,"a twisted saying that is in itself truthful and just, but is used with malicious intentions",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%83%D9%84%D9%85%D8%A9_%D8%AD%D9%82_%D9%8A%D8%B1%D8%A7%D8%AF_%D8%A8%D9%87%D8%A7_%D8%A8%D8%A7%D8%B7%D9%84,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا فض فوك,,,لا فض فوك,cultural_reference,Wiktionary,Wiktionary contributors,,,,"How well you've spoken!, well said",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D9%81%D8%B6_%D9%81%D9%88%D9%83,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا ناقة له فيه ولا جمل,,,لا ناقة له فيه ولا جمل,cultural_reference,Wiktionary,Wiktionary contributors,,,,"having no connection or benefit to it, it does not concern him; he is not affected by it; he is indifferent about it",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D9%86%D8%A7%D9%82%D8%A9_%D9%84%D9%87_%D9%81%D9%8A%D9%87_%D9%88%D9%84%D8%A7_%D8%AC%D9%85%D9%84,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا يبقي ولا يذر,,,لا يبقي ولا يذر,cultural_reference,Wiktionary,Wiktionary contributors,,,,to destroy everything,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D9%8A%D8%A8%D9%82%D9%8A_%D9%88%D9%84%D8%A7_%D9%8A%D8%B0%D8%B1,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا يسمن ولا يغني من جوع,,,لا يسمن ولا يغني من جوع,cultural_reference,Wiktionary,Wiktionary contributors,,,,"useless, unsatisfying",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D9%8A%D8%B3%D9%85%D9%86_%D9%88%D9%84%D8%A7_%D9%8A%D8%BA%D9%86%D9%8A_%D9%85%D9%86_%D8%AC%D9%88%D8%B9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لعب دورا,,,لعب دورا,cultural_reference,Wiktionary,Wiktionary contributors,,,,"to play a role, to have an influence",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%B9%D8%A8_%D8%AF%D9%88%D8%B1%D8%A7,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لعب على الحبلين,,,لعب على الحبلين,cultural_reference,Wiktionary,Wiktionary contributors,,,,to play a double game,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%B9%D8%A8_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%AD%D8%A8%D9%84%D9%8A%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لقي حتفه,,,لقي حتفه,cultural_reference,Wiktionary,Wiktionary contributors,,,,to die of natural causes or non-violently,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%82%D9%8A_%D8%AD%D8%AA%D9%81%D9%87,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لكل امرئ من اسمه نصيب,,,لكل امرئ من اسمه نصيب,cultural_reference,Wiktionary,Wiktionary contributors,,,,Everyone somewhat lives up to his name,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%83%D9%84_%D8%A7%D9%85%D8%B1%D8%A6_%D9%85%D9%86_%D8%A7%D8%B3%D9%85%D9%87_%D9%86%D8%B5%D9%8A%D8%A8,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,للحيطان آذان وللشوارع ألسنة,,,للحيطان آذان وللشوارع ألسنة,cultural_reference,Wiktionary,Wiktionary contributors,,,,walls have ears,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%84%D8%AD%D9%8A%D8%B7%D8%A7%D9%86_%D8%A2%D8%B0%D8%A7%D9%86_%D9%88%D9%84%D9%84%D8%B4%D9%88%D8%A7%D8%B1%D8%B9_%D8%A3%D9%84%D8%B3%D9%86%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,للنجاح ألف أب وللهزيمة طفل يتيم,,,للنجاح ألف أب وللهزيمة طفل يتيم,cultural_reference,Wiktionary,Wiktionary contributors,,,,Everyone wants to claim responsibility for success but no one for failure.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%84%D9%86%D8%AC%D8%A7%D8%AD_%D8%A3%D9%84%D9%81_%D8%A3%D8%A8_%D9%88%D9%84%D9%84%D9%87%D8%B2%D9%8A%D9%85%D8%A9_%D8%B7%D9%81%D9%84_%D9%8A%D8%AA%D9%8A%D9%85,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لله في خلقه شؤون,,,لله في خلقه شؤون,cultural_reference,Wiktionary,Wiktionary contributors,,,,God works in mysterious ways,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%84%D9%87_%D9%81%D9%8A_%D8%AE%D9%84%D9%82%D9%87_%D8%B4%D8%A4%D9%88%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ليت شعري,,,ليت شعري,cultural_reference,Wiktionary,Wiktionary contributors,,,,I wish I knew,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%8A%D8%AA_%D8%B4%D8%B9%D8%B1%D9%8A,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ليلة سعيدة وأحلام لذيذة,,,ليلة سعيدة وأحلام لذيذة,cultural_reference,Wiktionary,Wiktionary contributors,,,,sweet dreams!,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D9%8A%D9%84%D8%A9_%D8%B3%D8%B9%D9%8A%D8%AF%D8%A9_%D9%88%D8%A3%D8%AD%D9%84%D8%A7%D9%85_%D9%84%D8%B0%D9%8A%D8%B0%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ما أنزل الله به من سلطان,,,ما أنزل الله به من سلطان,cultural_reference,Wiktionary,Wiktionary contributors,,,,that which God has not ordained or ordered,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D8%A7_%D8%A3%D9%86%D8%B2%D9%84_%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87_%D9%85%D9%86_%D8%B3%D9%84%D8%B7%D8%A7%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ما هكذا يا سعد تورد الإبل,,,ما هكذا يا سعد تورد الإبل,cultural_reference,Wiktionary,Wiktionary contributors,,,,This is not the right way to do it; this is not how things should be done.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D8%A7_%D9%87%D9%83%D8%B0%D8%A7_%D9%8A%D8%A7_%D8%B3%D8%B9%D8%AF_%D8%AA%D9%88%D8%B1%D8%AF_%D8%A7%D9%84%D8%A5%D8%A8%D9%84,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من أكثر النوم سبقه القوم,,,من أكثر النوم سبقه القوم,cultural_reference,Wiktionary,Wiktionary contributors,,,,Whoever sleeps a lot will be outrun/surpassed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D8%A3%D9%83%D8%AB%D8%B1_%D8%A7%D9%84%D9%86%D9%88%D9%85_%D8%B3%D8%A8%D9%82%D9%87_%D8%A7%D9%84%D9%82%D9%88%D9%85,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من ابتعد عن الوسادة اقتربت له السيادة,,,من ابتعد عن الوسادة اقتربت له السيادة,cultural_reference,Wiktionary,Wiktionary contributors,,,,Whoever distances himself from the pillow/sleep will get closer to leadership,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D8%A7%D8%A8%D8%AA%D8%B9%D8%AF_%D8%B9%D9%86_%D8%A7%D9%84%D9%88%D8%B3%D8%A7%D8%AF%D8%A9_%D8%A7%D9%82%D8%AA%D8%B1%D8%A8%D8%AA_%D9%84%D9%87_%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AF%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من اغتر بالأمل ترك العمل,,,من اغتر بالأمل ترك العمل,cultural_reference,Wiktionary,Wiktionary contributors,,,,Whoever is deuluded by wishful thinking will neglect real work/deeds,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D8%A7%D8%BA%D8%AA%D8%B1_%D8%A8%D8%A7%D9%84%D8%A3%D9%85%D9%84_%D8%AA%D8%B1%D9%83_%D8%A7%D9%84%D8%B9%D9%85%D9%84,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من المهد إلى اللحد,,,من المهد إلى اللحد,cultural_reference,Wiktionary,Wiktionary contributors,,,,from the cradle to the grave,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D8%A7%D9%84%D9%85%D9%87%D8%AF_%D8%A5%D9%84%D9%89_%D8%A7%D9%84%D9%84%D8%AD%D8%AF,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من سابع المستحيلات,,,من سابع المستحيلات,cultural_reference,Wiktionary,Wiktionary contributors,,,,next to impossible,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D8%B3%D8%A7%D8%A8%D8%B9_%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AD%D9%8A%D9%84%D8%A7%D8%AA,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,من لزم الرقاد حرم المراد,,,من لزم الرقاد حرم المراد,cultural_reference,Wiktionary,Wiktionary contributors,,,,"Whoever sleeps on the floor will never sleep on the throne; no pain, no gain",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%85%D9%86_%D9%84%D8%B2%D9%85_%D8%A7%D9%84%D8%B1%D9%82%D8%A7%D8%AF_%D8%AD%D8%B1%D9%85_%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%AF,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,نكص على عقبيه,,,نكص على عقبيه,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%86%D9%83%D8%B5_%D8%B9%D9%84%D9%89_%D8%B9%D9%82%D8%A8%D9%8A%D9%87,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,هل لك,,,هل لك,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%87%D9%84_%D9%84%D9%83,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,وضعت الحرب أوزارها,,,وضعت الحرب أوزارها,cultural_reference,Wiktionary,Wiktionary contributors,,,,the war has ended,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9%D8%AA_%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A3%D9%88%D8%B2%D8%A7%D8%B1%D9%87%D8%A7,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ولا,,,ولا,cultural_reference,Wiktionary,Wiktionary contributors,,,,and .}},,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%88%D9%84%D8%A7,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,وهلم جرا,,,وهلم جرا,cultural_reference,Wiktionary,Wiktionary contributors,,,,"and so on, and so forth",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%88%D9%87%D9%84%D9%85_%D8%AC%D8%B1%D8%A7,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,أنا الغريق فما خوفي من البلل,,,أنا الغريق فما خوفي من البلل,cultural_reference,Wiktionary,Wiktionary contributors,,,,the situation is so bad that the risk of its deteriorating even more has become irrelevant; to have nothing to lose,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%A3%D9%86%D8%A7_%D8%A7%D9%84%D8%BA%D8%B1%D9%8A%D9%82_%D9%81%D9%85%D8%A7_%D8%AE%D9%88%D9%81%D9%8A_%D9%85%D9%86_%D8%A7%D9%84%D8%A8%D9%84%D9%84,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,الصديق وقت الضيق,,,الصديق وقت الضيق,cultural_reference,Wiktionary,Wiktionary contributors,,,,a friend in need is a friend indeed,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%B5%D8%AF%D9%8A%D9%82_%D9%88%D9%82%D8%AA_%D8%A7%D9%84%D8%B6%D9%8A%D9%82,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,الغاية تبرر الوسيلة,,,الغاية تبرر الوسيلة,cultural_reference,Wiktionary,Wiktionary contributors,,,,the end justifies the means,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%A7%D9%84%D8%BA%D8%A7%D9%8A%D8%A9_%D8%AA%D8%A8%D8%B1%D8%B1_%D8%A7%D9%84%D9%88%D8%B3%D9%8A%D9%84%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,ثبت العرش ثم انقش,,,ثبت العرش ثم انقش,cultural_reference,Wiktionary,Wiktionary contributors,,,,"prove that your claims are true or your sources reliable, before you draw deductions from them",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%AB%D8%A8%D8%AA_%D8%A7%D9%84%D8%B9%D8%B1%D8%B4_%D8%AB%D9%85_%D8%A7%D9%86%D9%82%D8%B4,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,رضا الناس غاية لا تدرك,,,رضا الناس غاية لا تدرك,cultural_reference,Wiktionary,Wiktionary contributors,,,,It is impossible to make a decision that is accepted by every single person; pleasing and appeasing everyone is a goal that cannot be reached.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%A7%D9%84%D9%86%D8%A7%D8%B3_%D8%BA%D8%A7%D9%8A%D8%A9_%D9%84%D8%A7_%D8%AA%D8%AF%D8%B1%D9%83,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,سلامة الإنسان في حفظ اللسان,,,سلامة الإنسان في حفظ اللسان,cultural_reference,Wiktionary,Wiktionary contributors,,,,the safety of mankind (is) in the protection of the tongue; one should watch their speech to be safe and sound.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B3%D9%84%D8%A7%D9%85%D8%A9_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86_%D9%81%D9%8A_%D8%AD%D9%81%D8%B8_%D8%A7%D9%84%D9%84%D8%B3%D8%A7%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عدو عدوي صديقي,,,عدو عدوي صديقي,cultural_reference,Wiktionary,Wiktionary contributors,,,,the enemy of my enemy is my friend,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D8%AF%D9%88_%D8%B9%D8%AF%D9%88%D9%8A_%D8%B5%D8%AF%D9%8A%D9%82%D9%8A,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,عين الرضا عن كل عيب كليلة,,,عين الرضا عن كل عيب كليلة,cultural_reference,Wiktionary,Wiktionary contributors,,,,"People tend not to notice, or to ignore, the faults of those whom they like and favour.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D8%B9%D9%8A%D9%86_%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D8%B9%D9%86_%D9%83%D9%84_%D8%B9%D9%8A%D8%A8_%D9%83%D9%84%D9%8A%D9%84%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,فسر الماء بعد الجهد بالماء,,,فسر الماء بعد الجهد بالماء,cultural_reference,Wiktionary,Wiktionary contributors,,,,TODO: add explanation,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%81%D8%B3%D8%B1_%D8%A7%D9%84%D9%85%D8%A7%D8%A1_%D8%A8%D8%B9%D8%AF_%D8%A7%D9%84%D8%AC%D9%87%D8%AF_%D8%A8%D8%A7%D9%84%D9%85%D8%A7%D8%A1,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,كل يبكي على ليلاه,,,كل يبكي على ليلاه,cultural_reference,Wiktionary,Wiktionary contributors,,,,everybody does what they want; to each his own,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%83%D9%84_%D9%8A%D8%A8%D9%83%D9%8A_%D8%B9%D9%84%D9%89_%D9%84%D9%8A%D9%84%D8%A7%D9%87,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لأجل عين ألف عين تكرم,,,لأجل عين ألف عين تكرم,cultural_reference,Wiktionary,Wiktionary contributors,,,,"If someone is highly honoured, those associated with them will be honoured as well.",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A3%D8%AC%D9%84_%D8%B9%D9%8A%D9%86_%D8%A3%D9%84%D9%81_%D8%B9%D9%8A%D9%86_%D8%AA%D9%83%D8%B1%D9%85,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا تجعل الحبة قبة,,,لا تجعل الحبة قبة,cultural_reference,Wiktionary,Wiktionary contributors,,,,one should not exaggerate or make a scene of trivial matters.,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D8%AA%D8%AC%D8%B9%D9%84_%D8%A7%D9%84%D8%AD%D8%A8%D8%A9_%D9%82%D8%A8%D8%A9,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا تنه عن خلق وتأتي مثله عار عليك إذا فعلت عظيم,,,لا تنه عن خلق وتأتي مثله عار عليك إذا فعلت عظيم,cultural_reference,Wiktionary,Wiktionary contributors,,,,Practice what you preach,,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D8%AA%D9%86%D9%87_%D8%B9%D9%86_%D8%AE%D9%84%D9%82_%D9%88%D8%AA%D8%A3%D8%AA%D9%8A_%D9%85%D8%AB%D9%84%D9%87_%D8%B9%D8%A7%D8%B1_%D8%B9%D9%84%D9%8A%D9%83_%D8%A5%D8%B0%D8%A7_%D9%81%D8%B9%D9%84%D8%AA_%D8%B9%D8%B8%D9%8A%D9%85,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
ar,لا حياء في الدين,,,لا حياء في الدين,cultural_reference,Wiktionary,Wiktionary contributors,,,,"One should not be ashamed of talking about bodily, sexual, or other sensitive matters if this is necessary; naturalia non sunt turpia",,,,B1,common,0.70,https://en.wiktionary.org/wiki/%D9%84%D8%A7_%D8%AD%D9%8A%D8%A7%D8%A1_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D9%8A%D9%86,CC-BY-SA-4.0,,ar_wiktionary_idioms,Auto-imported from Wiktionary. Verify explanation and surface_patterns before promotion.
